# CMD: bash -lc docker compose logs --since=8h api | tail -n 2000
api-1  | INFO:     172.18.0.1:55922 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53596 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53610 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53608 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53584 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53596 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53608 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53610 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53584 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39982 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39990 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39976 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39966 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49984 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50012 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50004 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49986 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58802 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58804 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58816 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58800 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34170 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34174 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34186 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34156 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55310 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55328 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55342 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55308 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36512 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36532 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36496 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36518 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54160 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54158 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54156 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54168 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35622 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35630 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35624 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35612 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56460 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56448 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56474 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56432 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48990 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49004 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49020 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48974 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47516 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47500 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47518 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47488 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37194 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37210 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37218 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37186 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55080 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55088 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55092 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55074 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47706 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47674 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47692 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47672 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54668 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54682 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54670 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54656 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58714 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58708 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58720 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58698 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42656 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42646 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42638 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42634 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43838 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43842 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43848 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43830 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60788 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60774 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60776 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60768 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37008 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37018 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37034 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:37000 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44002 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44024 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44014 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43992 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [HTX RETRY] attempt=1/3 error=htx GET https://api.hbdm.vn/linear-swap-api/v1/swap_contract_info?business_type=all
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57266 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57282 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57286 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57268 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43472 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56848 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56834 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56856 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56820 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58072 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58102 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58088 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58070 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42892 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42924 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42908 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42878 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54150 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54158 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54162 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54134 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42968 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42984 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42952 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42936 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39984 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39996 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39986 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39970 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51056 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51070 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51058 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51050 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44946 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44936 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44952 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44934 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45894 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45908 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45912 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45888 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51554 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51556 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51562 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51550 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34938 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34954 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34942 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34930 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40796 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40780 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40792 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40778 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33540 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33542 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33548 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33534 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57424 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57410 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57420 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57394 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43096 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43104 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43114 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43088 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38244 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38260 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38276 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38228 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32930 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32958 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32944 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32926 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [HTX RETRY] attempt=1/3 error=htx GET https://api.hbdm.vn/linear-swap-api/v1/swap_contract_info?business_type=all
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55248 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55222 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55238 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:55210 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43910 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43924 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43932 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43896 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33952 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33974 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33970 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33950 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54536 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54548 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54554 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54530 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [HTX RETRY] attempt=1/3 error=htx GET https://api.hbdm.vn/linear-swap-api/v1/swap_contract_info?business_type=all
api-1  | [HTX RETRY] attempt=1/3 error=htx GET https://api.huobi.pro/market/detail/merged?symbol=btcusdt
api-1  | [HTX RETRY] attempt=2/3 error=htx GET https://api.huobi.pro/v2/reference/currencies
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58342 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58358 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58354 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58336 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40934 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40952 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40936 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40918 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41676 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41686 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41656 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41654 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36096 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36122 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36106 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36082 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44060 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44078 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44074 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44052 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59364 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59388 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59372 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59352 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34154 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34138 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34166 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34136 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35500 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35510 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35506 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:35494 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60994 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32786 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:32778 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60986 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40874 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40886 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40902 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40868 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41498 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41476 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41482 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41464 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56818 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53556 - "GET /positions HTTP/1.1" 200 OK
